customer_key,customer_id,customer_name,customer_segment
13357,CUST119800,tiffany villegas,consumer
13358,CUST119801,katie wilson,consumer
13359,CUST119802,megan mathis,consumer
13360,CUST119803,amy cox,corporate
13361,CUST119804,mary johnson,corporate
13362,CUST119805,natalie herrera,small business
13363,CUST119806,nicole peterson,consumer
13364,CUST119807,james nelson,consumer
13365,CUST119808,maria wilkerson,small business
13366,CUST119810,stephanie gardner,corporate
13367,CUST119811,mr. brian foley,consumer
13368,CUST119812,shawn key,corporate
13369,CUST119814,wanda decker,consumer
13370,CUST119815,latoya anderson,consumer
13371,CUST119816,david fleming,corporate
13372,CUST119817,russell west,corporate
13373,CUST119818,clinton smith,corporate
13374,CUST119819,logan riley,small business
13375,CUST119821,james burton,consumer
13376,CUST119822,richard owen,consumer
13377,CUST119823,joshua lee,consumer
13378,CUST119824,whitney santiago,small business
13379,CUST119825,pamela gonzalez,consumer
13380,CUST119826,taylor boyd,consumer
13381,CUST119829,heather leblanc,consumer
13382,CUST119831,lacey ryan,corporate
13383,CUST119832,jamie smith,consumer
13384,CUST119833,anna buchanan,corporate
13385,CUST119834,dr. kathryn smith,small business
13386,CUST119835,mrs. heather mccoy dvm,consumer
13387,CUST119836,jerry rodriguez,consumer
13388,CUST119837,john hernandez,corporate
13389,CUST119839,justin smith,consumer
13390,CUST119841,adam lloyd,consumer
13391,CUST119843,paul herman,consumer
13392,CUST119846,james jennings,small business
13393,CUST119847,marissa johnson,corporate
13394,CUST119848,kylie parker,consumer
13395,CUST119850,brandon french,consumer
13396,CUST119851,paul glenn,consumer
13397,CUST119852,alexandra mcdaniel,corporate
13398,CUST119853,lisa smith,consumer
13399,CUST119855,samantha roy,small business
13400,CUST119858,brandon newton,consumer
13401,CUST119860,robert miller,small business
13402,CUST119863,gabrielle wagner,consumer
13403,CUST119865,patricia dean,small business
13404,CUST119866,deborah moore,consumer
13405,CUST119867,beth booker,consumer
13406,CUST119868,joshua harris,consumer
13407,CUST119869,ronald jones,small business
13408,CUST119870,teresa rivas,consumer
13409,CUST119871,kristen quinn,consumer
13410,CUST119872,wendy harper,small business
13411,CUST119875,kristi davis,consumer
13412,CUST119876,amy garcia,consumer
13413,CUST119879,kristina nunez,consumer
13414,CUST119880,megan martinez,corporate
13415,CUST119881,william drake,consumer
13416,CUST119882,elizabeth smith,small business
13417,CUST119883,casey meadows,consumer
13418,CUST119887,timothy smith,corporate
13419,CUST119888,larry powell,corporate
13420,CUST119890,james olson jr.,consumer
13421,CUST119891,briana tapia,consumer
13422,CUST119892,lee gonzales,consumer
13423,CUST119893,david miller,consumer
13424,CUST119895,kenneth davis,consumer
13425,CUST119896,mrs. stephanie pennington md,consumer
13426,CUST119897,timothy smith,corporate
13427,CUST119898,justin zavala,consumer
13428,CUST119899,mr. david cardenas,corporate
13429,CUST119901,kristin case,corporate
13430,CUST119902,emily huff,consumer
13431,CUST119904,tricia wright,small business
13432,CUST119905,thomas schultz,small business
13433,CUST119906,sabrina nguyen,corporate
13434,CUST119907,rhonda graves,small business
13435,CUST119909,melissa hopkins,consumer
13436,CUST119910,angela brown,consumer
13437,CUST119911,carlos johnson,small business
13438,CUST119912,gregory ellis,consumer
13439,CUST119913,brooke cox,consumer
13440,CUST119914,taylor jones,consumer
13441,CUST119916,theresa fowler,corporate
13442,CUST119917,lauren santos,consumer
13443,CUST119918,martin mcdowell,corporate
13444,CUST119919,calvin richard,consumer
13445,CUST119921,matthew wilson,corporate
13446,CUST119923,benjamin marshall,small business
13447,CUST119924,jesse mahoney,corporate
13448,CUST119927,kaitlin burgess,corporate
13449,CUST119928,james taylor,corporate
13450,CUST119930,nathan roberts,small business
13451,CUST119932,wendy hall,consumer
13452,CUST119934,joseph reynolds,corporate
13453,CUST119935,stephanie ross dvm,consumer
13454,CUST119936,ronald lee,small business
13455,CUST119937,kimberly martinez,consumer
13456,CUST119940,allen jones,corporate
13457,CUST119942,andrew baker,consumer
13458,CUST119944,lisa hall,consumer
13459,CUST119945,carrie greene dds,consumer
13460,CUST119947,angela reynolds,consumer
13461,CUST119948,anthony smith,consumer
13462,CUST119950,jesse ramos,consumer
13463,CUST119951,barbara harvey,small business
13464,CUST119952,crystal hurst,corporate
13465,CUST119954,roberta parker,consumer
13466,CUST119956,phillip jordan,corporate
13467,CUST119958,melissa burke,consumer
13468,CUST119959,aaron hall,corporate
13469,CUST119960,jennifer cordova,corporate
13470,CUST119961,loretta perez,consumer
13471,CUST119962,thomas griffin,consumer
13472,CUST119964,alyssa mercado,consumer
13473,CUST119965,pamela patterson,corporate
13474,CUST119966,cynthia bennett,small business
13475,CUST119967,jason knapp,consumer
13476,CUST119968,courtney jones,consumer
13477,CUST119969,david sharp,consumer
13478,CUST119971,aaron vance,corporate
13479,CUST119972,brandy gardner,small business
13480,CUST119974,sonia webb,consumer
13481,CUST119975,mary hanson,consumer
13482,CUST119976,leslie bell,consumer
13483,CUST119977,lisa coleman,consumer
13484,CUST119980,bailey bryant,consumer
13485,CUST119981,terri barber,consumer
13486,CUST119982,frank bird,consumer
13487,CUST119984,michele howell,consumer
13488,CUST119985,jeremy bishop,consumer
13489,CUST119986,gabriela howard,corporate
13490,CUST119988,michele kirk,corporate
13491,CUST119989,corey young,consumer
13492,CUST119991,caroline shaw,consumer
13493,CUST119992,george lopez,consumer
13494,CUST119993,christine bishop,consumer
13495,CUST119994,sarah brown,consumer
13496,CUST119998,colleen ramos,consumer
13497,CUST119999,michael wilson,consumer
13498,CUST120001,kevin martin,corporate
13499,CUST120002,emily lewis,consumer
13500,CUST120004,seth jennings,consumer
13501,CUST120005,emily jimenez,consumer
13502,CUST120006,chris lloyd,consumer
13503,CUST120007,terri daniel,consumer
13504,CUST120009,patricia carson,consumer
13505,CUST120010,cheyenne gould,consumer
13506,CUST120011,colin reynolds,consumer
13507,CUST120012,donald rowland,corporate
13508,CUST120013,steven mcdonald,consumer
13509,CUST120014,travis long md,small business
13510,CUST120015,melanie rivera,small business
13511,CUST120017,teresa cortez,small business
13512,CUST120018,mary reynolds,consumer
13513,CUST120019,jerry moore,consumer
13514,CUST120020,amanda crosby,consumer
13515,CUST120021,andre burns,corporate
13516,CUST120025,danielle clark,consumer
13517,CUST120028,kim diaz,corporate
13518,CUST120029,melissa rowe,corporate
13519,CUST120032,sherry lopez phd,consumer
13520,CUST120033,brian gomez,consumer
13521,CUST120035,taylor aguilar,consumer
13522,CUST120036,bianca doyle,consumer
13523,CUST120037,ryan swanson,small business
13524,CUST120038,christina robinson,consumer
13525,CUST120040,jessica riggs,consumer
13526,CUST120044,jackson hernandez,corporate
13527,CUST120045,natalie marsh,small business
13528,CUST120046,crystal gutierrez,corporate
13529,CUST120048,ryan stevens,consumer
13530,CUST120049,stephen johnson,corporate
13531,CUST120051,christine williams,corporate
13532,CUST120052,sarah bailey,consumer
13533,CUST120053,john garcia,consumer
13534,CUST120054,kenneth dillon,consumer
13535,CUST120055,edward mckinney,consumer
13536,CUST120057,jason blankenship,consumer
13537,CUST120058,lori peterson,consumer
13538,CUST120059,kathleen foster,consumer
13539,CUST120060,richard thompson,consumer
13540,CUST120061,lori ware,consumer
13541,CUST120062,frank frazier,corporate
13542,CUST120063,joshua hancock,consumer
13543,CUST120065,richard torres,consumer
13544,CUST120066,jose santana,consumer
13545,CUST120067,patty smith,consumer
13546,CUST120068,gordon roberts,corporate
13547,CUST120069,vincent kirk,small business
13548,CUST120070,cynthia dominguez,consumer
13549,CUST120072,ryan jordan,consumer
13550,CUST120073,jennifer henderson,corporate
13551,CUST120074,tammy higgins,consumer
13552,CUST120075,victoria skinner,consumer
13553,CUST120077,mark miller,consumer
13554,CUST120078,herbert mitchell,consumer
13555,CUST120080,steven andrews,consumer
13556,CUST120081,barbara grant,corporate
13557,CUST120083,alison dunn,consumer
13558,CUST120084,austin park,consumer
13559,CUST120085,mathew anderson,small business
13560,CUST120088,gina russell,consumer
13561,CUST120089,crystal vaughn,small business
13562,CUST120092,george turner,consumer
13563,CUST120093,leah garcia,consumer
13564,CUST120094,gregory hood,consumer
13565,CUST120096,nancy mcgee,corporate
13566,CUST120097,henry russell,consumer
13567,CUST120098,kristin garcia,consumer
13568,CUST120099,justin benson,corporate
13569,CUST120100,patricia cantu,small business
13570,CUST120101,corey joseph,consumer
13571,CUST120102,anthony ramirez,consumer
13572,CUST120103,darin hicks,consumer
13573,CUST120104,zachary conway,consumer
13574,CUST120107,hannah west,consumer
13575,CUST120108,vanessa hanson,small business
13576,CUST120109,andrew mccoy,corporate
13577,CUST120110,leslie mays,consumer
13578,CUST120111,shannon smith,consumer
13579,CUST120112,dana vasquez,consumer
13580,CUST120113,edwin robinson,corporate
13581,CUST120114,eric thompson,corporate
13582,CUST120115,thomas chambers,corporate
13583,CUST120116,melissa bautista dvm,consumer
13584,CUST120117,kathy stuart,consumer
13585,CUST120118,jeremy grant,consumer
13586,CUST120119,amy lopez,consumer
13587,CUST120121,michael griffin,consumer
13588,CUST120126,joseph rosales,consumer
13589,CUST120127,jonathon galvan,small business
13590,CUST120128,charles rodriguez,consumer
13591,CUST120131,jenna fitzpatrick,consumer
13592,CUST120132,tina gonzalez,consumer
13593,CUST120133,linda cline,small business
13594,CUST120135,paula sampson,consumer
13595,CUST120136,richard brown,corporate
13596,CUST120137,hannah cain,corporate
13597,CUST120138,jeremy cruz,consumer
13598,CUST120139,victor holmes,consumer
13599,CUST120141,arthur pierce,consumer
13600,CUST120142,clifford sharp,corporate
13601,CUST120144,sarah howe,consumer
13602,CUST120146,margaret harris,corporate
13603,CUST120147,angela floyd,consumer
13604,CUST120150,patrick parsons,small business
13605,CUST120151,angela brown,consumer
13606,CUST120152,susan mooney,consumer
13607,CUST120153,stephanie hogan,corporate
13608,CUST120154,brian davis,consumer
13609,CUST120155,veronica gutierrez,consumer
13610,CUST120157,andrew pope,consumer
13611,CUST120158,erin taylor,corporate
13612,CUST120160,norma cole,consumer
13613,CUST120165,allison campbell,consumer
13614,CUST120166,christopher bell,consumer
13615,CUST120169,savannah anderson,consumer
13616,CUST120170,ryan brown,corporate
13617,CUST120171,mark jones,corporate
13618,CUST120173,billy wiley,consumer
13619,CUST120174,bryan hart md,corporate
13620,CUST120175,jeffrey key,consumer
13621,CUST120176,christina cooper,consumer
13622,CUST120177,robert archer,corporate
13623,CUST120179,mary miller,consumer
13624,CUST120180,shane harvey,consumer
13625,CUST120181,david mitchell,consumer
13626,CUST120182,justin cruz,consumer
13627,CUST120183,alexander mayer,corporate
13628,CUST120185,willie meyers,small business
13629,CUST120186,karen horne,consumer
13630,CUST120187,anita smith,consumer
13631,CUST120188,heather phelps,consumer
13632,CUST120189,gabriela murphy,consumer
13633,CUST120191,angela clay,corporate
13634,CUST120192,rodney parrish,consumer
13635,CUST120193,jenna estes,small business
13636,CUST120194,logan pham,consumer
13637,CUST120195,christopher brandt,consumer
13638,CUST120196,paul hill,consumer
13639,CUST120197,jennifer richardson,corporate
13640,CUST120198,jonathan miller,corporate
13641,CUST120199,amanda lloyd,consumer
13642,CUST120200,emily arroyo,small business
13643,CUST120201,anthony lane,small business
13644,CUST120202,amanda jones,consumer
13645,CUST120203,michael howard,consumer
13646,CUST120204,rhonda hall,consumer
13647,CUST120205,christopher mann,consumer
13648,CUST120206,susan gordon,consumer
13649,CUST120207,monica mcbride,consumer
13650,CUST120208,joshua wilson,consumer
13651,CUST120209,donald williams,small business
13652,CUST120210,allison garcia,corporate
13653,CUST120214,george buchanan,consumer
13654,CUST120215,erica munoz,corporate
13655,CUST120217,william brown,consumer
13656,CUST120218,kristen smith,corporate
13657,CUST120220,brian jennings,corporate
13658,CUST120221,terry perez,small business
13659,CUST120222,kelly neal,consumer
13660,CUST120223,monique foster,consumer
13661,CUST120225,christopher jordan,small business
13662,CUST120228,robert reed,consumer
13663,CUST120229,philip allen,small business
13664,CUST120230,james palmer,small business
13665,CUST120232,ariana hall,corporate
13666,CUST120233,steven villa,corporate
13667,CUST120234,courtney james,small business
13668,CUST120235,amanda carter,consumer
13669,CUST120239,samantha king,consumer
13670,CUST120242,sara hughes,consumer
13671,CUST120243,jennifer sims,consumer
13672,CUST120244,jennifer banks,corporate
13673,CUST120245,donna mcdonald,corporate
13674,CUST120246,erica carson,consumer
13675,CUST120247,karen mcdaniel,small business
13676,CUST120248,mr. ernest murray,consumer
13677,CUST120250,rebecca davis,consumer
13678,CUST120253,megan branch,consumer
13679,CUST120254,nathan garcia,small business
13680,CUST120256,richard acosta,corporate
13681,CUST120257,heidi sheppard,consumer
13682,CUST120258,april freeman,consumer
13683,CUST120260,shelly marquez,corporate
13684,CUST120261,brenda greene,consumer
13685,CUST120262,brett andrews,consumer
13686,CUST120263,lisa richard,corporate
13687,CUST120264,michael holland,corporate
13688,CUST120265,robert ingram,corporate
13689,CUST120266,connie hunt,consumer
13690,CUST120267,cynthia walker,consumer
13691,CUST120269,danny king,corporate
13692,CUST120271,james patterson,consumer
13693,CUST120274,victoria young,consumer
13694,CUST120276,teresa combs,consumer
13695,CUST120277,amy neal,consumer
13696,CUST120278,hailey pearson,consumer
13697,CUST120279,stacy harris,consumer
13698,CUST120284,amy dorsey,small business
13699,CUST120285,jeffrey yang,small business
13700,CUST120286,brandon garcia,consumer
13701,CUST120287,ashley smith,small business
13702,CUST120288,mr. jermaine pitts phd,consumer
13703,CUST120289,kenneth mendoza,corporate
13704,CUST120290,matthew banks,corporate
13705,CUST120291,alex davis,consumer
13706,CUST120292,kristina perez,corporate
13707,CUST120293,janice rojas,small business
13708,CUST120294,brian lynch,corporate
13709,CUST120296,brett manning,corporate
13710,CUST120298,frank ramirez,consumer
13711,CUST120299,christina palmer,consumer
13712,CUST120302,leonard huang,consumer
13713,CUST120304,ryan thomas phd,corporate
13714,CUST120305,daniel blevins,consumer
13715,CUST120306,kristina perez,corporate
13716,CUST120307,thomas jackson,consumer
13717,CUST120308,carrie alexander,small business
13718,CUST120309,adam peterson,small business
13719,CUST120310,veronica rivera,consumer
13720,CUST120312,mrs. norma johnson,consumer
13721,CUST120313,stephanie dennis,small business
13722,CUST120314,zachary barnes,corporate
13723,CUST120315,laurie hernandez,consumer
13724,CUST120317,debbie gonzalez,corporate
13725,CUST120319,timothy gonzalez,consumer
13726,CUST120325,keith young,consumer
13727,CUST120326,lauren choi,consumer
13728,CUST120330,kenneth walter,consumer
13729,CUST120331,desiree hall,consumer
13730,CUST120333,richard leon,consumer
13731,CUST120334,daniel oconnor,consumer
13732,CUST120335,gabriel foster,small business
13733,CUST120336,jay robinson,consumer
13734,CUST120338,stephanie jackson,consumer
13735,CUST120340,john gomez,small business
13736,CUST120341,brandy moore,consumer
13737,CUST120342,matthew white,corporate
13738,CUST120343,katrina jackson,corporate
13739,CUST120344,jessica dorsey md,consumer
13740,CUST120345,meagan rosario,consumer
13741,CUST120346,brenda sanchez,consumer
13742,CUST120347,miranda singh,consumer
13743,CUST120350,jonathan thomas dds,consumer
13744,CUST120351,casey santiago,corporate
13745,CUST120352,adam tate,consumer
13746,CUST120353,jason franco,consumer
13747,CUST120354,marilyn rivera,corporate
13748,CUST120356,krystal carr,corporate
13749,CUST120357,malik gilbert,consumer
13750,CUST120358,thomas sims,consumer
13751,CUST120359,aaron smith,consumer
13752,CUST120360,eric davis,consumer
13753,CUST120361,teresa duffy,corporate
13754,CUST120363,gina jackson,consumer
13755,CUST120364,michael johnson,consumer
13756,CUST120365,amanda martinez,consumer
13757,CUST120368,richard sanders,corporate
13758,CUST120369,curtis may,small business
13759,CUST120370,tammy jensen,corporate
13760,CUST120371,beth sparks,corporate
13761,CUST120372,russell reed,consumer
13762,CUST120374,victor hughes,small business
13763,CUST120375,david miller,corporate
13764,CUST120376,todd travis,consumer
13765,CUST120378,ryan cordova,consumer
13766,CUST120380,jonathan collins,consumer
13767,CUST120381,beth peterson,corporate
13768,CUST120382,susan hill,consumer
13769,CUST120383,dawn cortez,consumer
13770,CUST120384,natalie haas,consumer
13771,CUST120385,dustin richard,consumer
13772,CUST120388,nathaniel robinson,small business
13773,CUST120389,jordan long,consumer
13774,CUST120390,tonya ward,small business
13775,CUST120391,patricia smith,consumer
13776,CUST120392,samantha fisher,consumer
13777,CUST120393,robert vaughan,consumer
13778,CUST120395,candace bennett,consumer
13779,CUST120397,eric coleman,consumer
13780,CUST120398,aaron fleming,consumer
13781,CUST120399,christine clarke,small business
13782,CUST120400,steven reed,consumer
13783,CUST120401,paul contreras,corporate
13784,CUST120403,kevin bartlett,corporate
13785,CUST120404,anita cline,corporate
13786,CUST120405,shelly bell,corporate
13787,CUST120406,yolanda bishop,consumer
13788,CUST120408,olivia cochran,consumer
13789,CUST120410,jocelyn todd,small business
13790,CUST120411,richard lewis,consumer
13791,CUST120412,timothy robinson,consumer
13792,CUST120413,stephen larson,corporate
13793,CUST120414,sara davis,corporate
13794,CUST120415,jesse bailey,small business
13795,CUST120418,jennifer wilkins,small business
13796,CUST120419,donald ferguson,corporate
13797,CUST120421,scott reed,consumer
13798,CUST120422,matthew wilson,consumer
13799,CUST120424,whitney white,small business
13800,CUST120425,nicholas davis,corporate
13801,CUST120426,mary parker,small business
13802,CUST120427,colleen phillips,corporate
13803,CUST120430,stephanie wilson,consumer
13804,CUST120432,ashley yang,consumer
13805,CUST120434,thomas davis,consumer
13806,CUST120435,amy sims,consumer
13807,CUST120436,laura higgins,consumer
13808,CUST120439,sylvia moore,consumer
13809,CUST120441,nicole oliver,consumer
13810,CUST120442,joseph lopez,consumer
13811,CUST120443,jacob duncan,small business
13812,CUST120444,matthew anderson,consumer
13813,CUST120445,courtney barnes dvm,corporate
13814,CUST120446,daniel williams,corporate
13815,CUST120451,jason quinn,consumer
13816,CUST120452,mallory wilkins,consumer
13817,CUST120453,stephen anderson,corporate
13818,CUST120454,anthony mendoza,corporate
13819,CUST120457,elizabeth johnson,consumer
13820,CUST120458,sandra pollard,corporate
13821,CUST120461,jessica martin md,corporate
13822,CUST120462,carrie bean,consumer
13823,CUST120463,elizabeth sharp,small business
13824,CUST120465,linda estrada,corporate
13825,CUST120468,michelle taylor,corporate
13826,CUST120470,brandon ortiz,consumer
13827,CUST120471,alex barnes,consumer
13828,CUST120472,amy johnson,consumer
13829,CUST120478,sheri farley,consumer
13830,CUST120479,alejandro patterson,consumer
13831,CUST120480,amber rios,consumer
13832,CUST120481,karen brown,corporate
13833,CUST120482,amy morgan,consumer
13834,CUST120483,crystal lam,consumer
13835,CUST120484,justin hernandez,consumer
13836,CUST120485,daniel phelps,consumer
13837,CUST120486,mitchell anderson,corporate
13838,CUST120488,janet tucker,small business
13839,CUST120489,jose reed,consumer
13840,CUST120490,shawn parker,consumer
13841,CUST120491,frank kennedy,consumer
13842,CUST120492,jason banks,corporate
13843,CUST120493,summer webb,corporate
13844,CUST120494,lisa trevino,consumer
13845,CUST120495,tonya nelson,small business
13846,CUST120498,mark miller,consumer
13847,CUST120499,sharon foster,small business
13848,CUST120501,angel smith,corporate
13849,CUST120503,jane santana,consumer
13850,CUST120504,lisa lewis,consumer
13851,CUST120505,kevin garcia,small business
13852,CUST120506,kristina brown,small business
13853,CUST120507,paul rangel,consumer
13854,CUST120509,cory perez,small business
13855,CUST120510,roberto king,consumer
13856,CUST120511,eric hart,consumer
13857,CUST120512,mark mills,consumer
13858,CUST120513,kimberly nunez,consumer
13859,CUST120514,zachary medina,consumer
13860,CUST120515,timothy bennett,consumer
13861,CUST120518,emily howell,corporate
13862,CUST120520,tanya smith,consumer
13863,CUST120521,brandi johnson,consumer
13864,CUST120522,danielle rodriguez,consumer
13865,CUST120523,jerry rivera,small business
13866,CUST120524,mitchell roman,small business
13867,CUST120526,carla benjamin,consumer
13868,CUST120527,holly holmes,consumer
13869,CUST120528,kayla clark,corporate
13870,CUST120529,mr. jeffrey schneider,consumer
13871,CUST120530,kristi york,small business
13872,CUST120531,rhonda miller,consumer
13873,CUST120532,andrew young,corporate
13874,CUST120533,kyle pittman,small business
13875,CUST120535,kayla caldwell,consumer
13876,CUST120537,christina mendoza,consumer
13877,CUST120538,robert johnson,consumer
13878,CUST120539,william parker,consumer
13879,CUST120543,dawn brown,consumer
13880,CUST120544,john alvarado,corporate
13881,CUST120545,vicki ellis,consumer
13882,CUST120546,virginia rodriguez,consumer
13883,CUST120547,alisha ewing,corporate
13884,CUST120550,stephanie norton,consumer
13885,CUST120551,mark hampton,small business
13886,CUST120552,john harris,consumer
13887,CUST120554,jermaine andrews,consumer
13888,CUST120555,jason mcclain,consumer
13889,CUST120556,nicholas thompson,consumer
13890,CUST120557,michele chavez,consumer
13891,CUST120559,jennifer acosta,consumer
13892,CUST120560,joseph blair,consumer
13893,CUST120561,angela obrien,consumer
13894,CUST120562,emma turner,consumer
13895,CUST120563,brad christensen,corporate
13896,CUST120564,justin wilson,small business
13897,CUST120565,john briggs,small business
13898,CUST120567,thomas gross,consumer
13899,CUST120569,dr. christine elliott,consumer
13900,CUST120570,scott hogan,consumer
13901,CUST120571,mark francis,consumer
13902,CUST120574,michael martin,consumer
13903,CUST120577,charles ashley,consumer
13904,CUST120578,laurie miller,small business
13905,CUST120579,mrs. alicia daniel dvm,consumer
13906,CUST120581,thomas west,consumer
13907,CUST120582,carlos jackson,consumer
13908,CUST120583,jennifer hernandez,corporate
13909,CUST120584,amy gamble,consumer
13910,CUST120585,brittany smith,small business
13911,CUST120586,kelly hunt,corporate
13912,CUST120588,phillip ross,consumer
13913,CUST120589,pamela hayes,consumer
13914,CUST120590,brittany smith,corporate
13915,CUST120591,travis humphrey,corporate
13916,CUST120592,kristen ramos,consumer
13917,CUST120593,carmen mcfarland,consumer
13918,CUST120594,michelle bailey,corporate
13919,CUST120595,bailey pineda,consumer
13920,CUST120596,christina cardenas,consumer
13921,CUST120597,megan robertson,consumer
13922,CUST120598,paul king,consumer
13923,CUST120599,april ortega,corporate
13924,CUST120601,carol vasquez,corporate
13925,CUST120603,timothy ramirez,consumer
13926,CUST120605,mallory torres,consumer
13927,CUST120608,stephanie petersen,small business
13928,CUST120609,amy harrison,consumer
13929,CUST120611,nicole evans,small business
13930,CUST120612,stephen perez,consumer
13931,CUST120614,roy turner,consumer
13932,CUST120615,dwayne maddox,small business
13933,CUST120616,sherry wagner,consumer
13934,CUST120617,marc hudson,small business
13935,CUST120618,michelle roberts,consumer
13936,CUST120619,erica mendoza,consumer
13937,CUST120620,connor wilson,consumer
13938,CUST120621,peter mcgee,consumer
13939,CUST120622,taylor huerta,corporate
13940,CUST120623,stephanie gates,consumer
13941,CUST120625,samantha woodward,corporate
13942,CUST120626,elizabeth bell,consumer
13943,CUST120629,paul hill,consumer
13944,CUST120630,chelsea moore,corporate
13945,CUST120631,allison cox,consumer
13946,CUST120632,christina conner,small business
13947,CUST120633,theresa schmidt,small business
13948,CUST120635,michael garrison,consumer
13949,CUST120637,casey moore,consumer
13950,CUST120638,dennis white,consumer
13951,CUST120639,mrs. autumn pratt,small business
13952,CUST120640,alvin baker,consumer
13953,CUST120641,kirk alvarez,consumer
13954,CUST120642,jessica hernandez,consumer
13955,CUST120644,sara suarez,consumer
13956,CUST120645,thomas ortega,small business
13957,CUST120646,denise hall,corporate
13958,CUST120650,dana neal,consumer
13959,CUST120651,amber smith,corporate
13960,CUST120652,jennifer snyder,corporate
13961,CUST120655,ana johnson,consumer
13962,CUST120656,sean schultz dvm,corporate
13963,CUST120657,michelle austin,corporate
13964,CUST120658,david garza,consumer
13965,CUST120660,julie bell,small business
13966,CUST120661,samantha wagner,corporate
13967,CUST120662,kenneth hess,consumer
13968,CUST120663,elizabeth simmons,corporate
13969,CUST120664,allison davis,corporate
13970,CUST120667,kenneth singh,corporate
13971,CUST120669,kathleen mckee,corporate
13972,CUST120670,lawrence mendoza,consumer
13973,CUST120671,heather crawford,consumer
13974,CUST120673,stephanie hansen,consumer
13975,CUST120674,crystal knight,consumer
13976,CUST120676,dale hughes,consumer
13977,CUST120677,suzanne lewis,consumer
13978,CUST120678,kimberly chang,consumer
13979,CUST120679,max lang,consumer
13980,CUST120680,gabriella roman,consumer
13981,CUST120687,brenda wilson,corporate
13982,CUST120688,laurie gonzalez,small business
13983,CUST120689,curtis brooks,consumer
13984,CUST120690,kevin holt,consumer
13985,CUST120691,laura turner dds,consumer
13986,CUST120693,david gonzalez,consumer
13987,CUST120694,john bishop,corporate
13988,CUST120695,holly dudley,consumer
13989,CUST120696,karen flores,corporate
13990,CUST120700,zachary navarro,consumer
13991,CUST120701,erica lara,consumer
13992,CUST120703,robert martinez,consumer
13993,CUST120708,william moore,consumer
13994,CUST120709,christian gordon,consumer
13995,CUST120711,tina lopez,consumer
13996,CUST120713,tyler davis,consumer
13997,CUST120714,kellie schmidt,small business
13998,CUST120715,caitlyn mcknight,corporate
13999,CUST120716,tyler bennett,corporate
14000,CUST120718,alison kline,corporate
14001,CUST120719,laura vasquez,corporate
14002,CUST120720,elaine stephens,consumer
14003,CUST120721,laura long,consumer
14004,CUST120722,nicholas palmer,corporate
14005,CUST120723,anna jordan,corporate
14006,CUST120724,jesse crawford,consumer
14007,CUST120725,timothy perez,consumer
14008,CUST120727,stephen baker,small business
14009,CUST120728,kristina williams,corporate
14010,CUST120729,patricia cooper,consumer
14011,CUST120731,kerry williams,consumer
14012,CUST120732,amanda garrett,small business
14013,CUST120733,melissa mueller,consumer
14014,CUST120734,rebecca cunningham,small business
14015,CUST120735,elizabeth scott,small business
14016,CUST120738,courtney perez,consumer
14017,CUST120740,carrie knapp,consumer
14018,CUST120742,sabrina quinn,small business
14019,CUST120744,diane burnett,corporate
14020,CUST120745,eric liu,consumer
14021,CUST120747,victor jefferson,corporate
14022,CUST120749,michael glass,consumer
14023,CUST120750,vernon howard,consumer
14024,CUST120752,joseph yang,consumer
14025,CUST120753,barbara barker,consumer
14026,CUST120754,ronald thompson,consumer
14027,CUST120757,jamie fischer,consumer
14028,CUST120758,rhonda avila,corporate
14029,CUST120759,manuel allen,corporate
14030,CUST120761,david hernandez dds,consumer
14031,CUST120762,pamela alvarado,corporate
14032,CUST120763,tiffany rodriguez,consumer
14033,CUST120765,thomas dalton,corporate
14034,CUST120766,patricia silva,consumer
14035,CUST120768,jennifer ortega,corporate
14036,CUST120769,darlene howard,corporate
14037,CUST120770,joseph porter,consumer
14038,CUST120771,laura thomas,corporate
14039,CUST120772,joseph kirby,consumer
14040,CUST120773,jamie ray,corporate
14041,CUST120775,susan young,consumer
14042,CUST120776,sandra curtis,consumer
14043,CUST120779,steven johnson,corporate
14044,CUST120780,tiffany avila,consumer
14045,CUST120781,molly lopez,corporate
14046,CUST120782,matthew allen,consumer
14047,CUST120783,crystal palmer,consumer
14048,CUST120785,sandra reynolds,corporate
14049,CUST120786,charles duncan,consumer
14050,CUST120789,aaron cain,corporate
14051,CUST120790,guy hart,corporate
14052,CUST120791,paige bennett,consumer
14053,CUST120793,thomas humphrey,corporate
14054,CUST120794,jamie jordan,consumer
14055,CUST120795,brian ramirez,corporate
14056,CUST120796,renee bryant,consumer
14057,CUST120797,bryan smith,consumer
14058,CUST120799,kendra floyd,corporate
14059,CUST120800,michelle ward,consumer
14060,CUST120801,matthew johnson,consumer
14061,CUST120803,david watson,consumer
14062,CUST120804,cindy burke,corporate
14063,CUST120806,alexis williams,corporate
14064,CUST120807,veronica watkins,consumer
14065,CUST120810,kelsey vaughn,consumer
14066,CUST120812,darlene gordon,consumer
14067,CUST120813,matthew taylor,consumer
14068,CUST120814,rita christian,consumer
14069,CUST120815,daniel hall,consumer
14070,CUST120816,ashley brown,consumer
14071,CUST120818,raymond holmes,consumer
14072,CUST120819,thomas frazier md,small business
14073,CUST120820,elizabeth melendez,consumer
14074,CUST120821,cynthia heath,small business
14075,CUST120824,derek santiago,consumer
14076,CUST120825,jordan lyons,small business
14077,CUST120826,john powell,small business
