order_id,customer_id,order_date,ship_date,delivery_date,customer_name,customer_segment,customer_country,customer_city,customer_region,order_status,total_items,unique_products,product_categories,subtotal,discount_amount,shipping_cost,tax_amount,total_order_value,profit,shipping_method,delivery_status,payment_method,payment_status,sales_channel,customer_acquisition_channel,campaign
ORD1019705,CUST106369,2024-08-01,2024-08-02,2024-08-04,Cindy Aguirre,Corporate,United States,Houston,North America,Delivered,3,2,Grocery,114.42,22.63,14.26,6.43,112.48,29.23,Express,On Time,Credit Card,Paid,Mobile App,Email Marketing,
ORD1019706,CUST116679,2026-01-03,2026-01-05,2026-01-09,John Frost,Consumer,Germany,Berlin,Europe,Delivered,2,2,Sports & Outdoors|Toys & Games,65.23,0.0,4.94,12.39,82.56,29.76,Economy,On Time,Credit Card,Paid,Website,Paid Ads,WINTER_CLEAROUT
ORD1019707,CUST127772,2026-08-23,2026-08-23,2026-08-29,Patrick Coleman,Consumer,United States,Chicago,North America,Delivered,1,1,Home & Kitchen,20.72,,3.95,1.04,19.89,1.26,Economy,On Time,Bank Transfer,Paid,Mobile App,Direct,
ORD1019708,CUST127575,2025-01-28,2025-01-28,2025-02-01,Debra Henderson,Consumer,United States,New York,North America,Delivered,3,3,Beauty & Personal Care|Electronics,90.58,0.0,,6.34,102.0,28.76,Standard,On Time,Credit Card,Paid,Website,Organic Search,
ORD1019709,CUST120441,2026-03-18,2026-03-18,,Nicole Oliver,Consumer,United States,Los Angeles,North America,Shipped,7,7,Grocery|Beauty & Personal Care|Home & Kitchen,88.07,14.52,26.07,5.15,104.77,10.34,Same-Day,In Transit,PayPal,Paid,Website,Email Marketing,SPRING_LAUNCH25
ORD1019710,CUST117422,2025-07-31,2025-07-31,2025-08-01,Michele White,Consumer,United Kingdom,Manchester,Europe,Delivered,4,3,Apparel,262.23,0.0,13.26,52.45,327.94,121.1,Express,On Time,Gift Card,Paid,Website,Organic Search,
ORD1019711,CUST123273,2025-01-31,2025-02-01,2025-02-06,Krystal Khan,Consumer,United States,New York,North America,Delivered,4,3,Home & Kitchen|Grocery|Apparel,249.1,0.0,0.0,17.44,266.54,74.0,Economy,On Time,PayPal,Paid,Website,Organic Search,
ORD1019712,CUST103129,2024-02-01,2024-02-03,2024-02-07,Dr. Tamara Young,Corporate,United States,Los Angeles,North America,Returned,3,3,Electronics|Home & Kitchen,62.67,9.96,5.08,3.69,61.48,13.22,Standard,Returned,Credit Card,Refunded,Marketplace,Email Marketing,WINTER_CLEAROUT
ORD1019713,CUST112166,2024-01-17,2024-01-17,,Timothy Lowery,Corporate,United States,Los Angeles,North America,Shipped,4,3,Grocery|Electronics,220.24,12.42,0.0,14.55,222.37,53.19,Standard,In Transit,Credit Card,Paid,Mobile App,Paid Ads,SPRING_LAUNCH25
ORD1019714,CUST106035,2026-01-21,2026-01-21,2026-01-23,Eric Obrien,Corporate,United Kingdom,Manchester,Europe,Delivered,3,1,Electronics,95.41,0.0,15.45,19.08,129.94,46.82,Express,On Time,PayPal,Paid,Mobile App,Social Media,
ORD1019715,CUST130868,2024-08-11,2024-08-13,2024-08-15,Michael Mcneil,Consumer,Canada,Toronto,North America,Delivered,2,2,Toys & Games|Sports & Outdoors,63.73,16.6,7.19,6.13,60.45,8.96,Standard,On Time,PayPal,Paid,Website,Social Media,SUMMER_SALE24
ORD1019716,CUST100318,2025-01-19,,,Susan Wilson,Corporate,United States,Houston,North America,Processing,4,4,Beauty & Personal Care|Home & Kitchen|Grocery,168.14,0.0,4.94,11.77,184.85,48.98,Economy,Not Shipped,Credit Card,Paid,Website,Organic Search,
ORD1019717,CUST118749,2025-04-23,2025-04-23,2025-04-24,Richard Little,Consumer,United Kingdom,Birmingham,Europe,Delivered,1,1,Electronics|Grocery|Toys & Games,55.49,0.0,16.1,11.1,82.69,15.9,Express,Delayed,Debit Card,Pending,Mobile App,Referral,
ORD1019718,CUST118207,2024-09-03,,,Connor James,Consumer,United States,Los Angeles,North America,Processing,2,2,Beauty & Personal Care|Books,93.22,0.0,14.85,6.53,114.6,45.79,Express,Not Shipped,PayPal,Paid,Mobile App,Social Media,
ORD1019719,CUST114418,2024-02-03,2024-02-05,2024-02-07,John Harris,Small Business,United States,Houston,North America,Delivered,4,2,Electronics|Home & Kitchen,212.91,61.89,0.0,10.57,161.59,15.24,Standard,On Time,CREDIT CARD,Paid,Website,Referral,
ORD1019720,CUST110112,2024-10-21,2024-10-23,,Meagan Woodward,Corporate,United States,Los Angeles,North America,Shipped,3,3,Grocery|Beauty & Personal Care,92.04,0.0,7.6,6.44,106.08,45.12,Standard,In Transit,Credit Card,Paid,Mobile App,Referral,
ORD1019721,CUST132486,2025-10-30,2025-10-31,2025-11-01,Eric Shah,Consumer,Canada,Toronto,North America,Delivered,4,4,Beauty & Personal Care|Apparel|Sports & Outdoors,164.45,32.13,15.61,17.2,165.13,26.64,Express,Delayed,PayPal,Paid,Website,Organic Search,
ORD1019722,CUST119350,2024-07-25,2024-07-28,,Crystal Graham,Small Business,Germany,Berlin,Europe,Shipped,3,2,Home & Kitchen|Books|Grocery,101.78,0.0,0.0,19.34,121.12,34.11,Economy,In Transit,Bank Transfer,Paid,Website,Email Marketing,
ORD1019723,CUST100535,2025-02-09,2025-02-10,2025-02-12,Kathy Andrews,Consumer,Germany,Berlin,Europe,Delivered,3,2,Beauty & Personal Care,157.83,27.43,0.0,24.78,155.18,22.68,Standard,On Time,Debit Card,Paid,Mobile App,Paid Ads,
ORD1019724,CUST130115,2024-12-29,2024-12-30,2025-01-02,Bethany Hernandez,Consumer,United States,Houston,North America,Delivered,3,3,Grocery|Apparel|Books,35.23,4.26,7.64,2.17,40.78,13.27,Standard,On Time,Credit Card,Paid,Mobile App,Social Media,BLACKFRIDAY25
ORD1019725,CUST108751,2024-06-25,2024-06-26,,David Garcia,Consumer,Australia,Melbourne,Oceania,Shipped,3,2,Electronics,200.65,0.0,4.75,20.07,225.47,76.5,Economy,In Transit,Debit Card,Paid,Mobile App,Organic Search,
ORD1019726,CUST113797,2025-11-28,2025-11-28,2025-11-30,Jessica Mitchell,Small Business,United States,,North America,Delivered,5,4,Sports & Outdoors|Home & Kitchen,114.13,26.38,0.0,6.14,93.89,23.9,Express,On Time,Debit Card,Paid,Mobile App,Paid Ads,BLACKFRIDAY24
ORD1019727,CUST107279,2024-11-21,2024-11-21,2024-11-26,  Anita Vaughn  ,Consumer,United Kingdom,London,Europe,Delivered,6,5,Home & Kitchen|Books,310.53,0.0,0.0,62.11,372.64,150.63,Standard,On Time,Credit Card,Pending,Website,Paid Ads,
ORD1019728,CUST115880,2025-08-24,2025-08-24,2025-08-29,Danielle Harper,Consumer,Canada,Montreal,North America,Delivered,6,5,Books,82.3,18.07,6.57,8.35,79.15,9.23,Standard,On Time,Credit Card,Paid,Website,Organic Search,
ORD1019729,CUST130112,2025-08-13,2025-08-14,2025-08-16,Beth Salas,Consumer,United States,Los Angeles,North America,Delivered,6,6,Grocery|Apparel|Sports & Outdoors,97.59,0.0,12.02,6.83,116.44,34.22,Express,On Time,PayPal,Paid,Mobile App,Direct,
ORD1019730,CUST112030,2026-01-14,,,James Atkins,Consumer,United States,Chicago,North America,Cancelled,4,4,Toys & Games|Grocery|Sports & Outdoors,114.99,0.0,0.0,8.05,123.04,40.82,Express,Not Shipped,PayPal,Refunded,Website,Organic Search,
ORD1019731,CUST113031,2024-06-30,,,David Short,Consumer,United States,Houston,,Processing,6,6,Books,156.98,34.13,3.62,8.6,135.07,14.95,Economy,Not Shipped,Debit Card,Pending,Marketplace,Social Media,BLACKFRIDAY24
ORD1019732,CUST129529,2024-01-18,2024-01-19,2024-01-20,Brett Rodriguez,Consumer,United Kingdom,Birmingham,Europe,Delivered,6,6,Electronics,230.55,39.34,17.1,38.24,246.55,41.46,Express,On Time,Credit Card,Paid,Mobile App,Organic Search,
ORD1019733,CUST131301,2025-03-05,2025-03-06,2025-03-10,Garrett Pitts,Consumer,Germany,Berlin,Europe,Delivered,3,3,Grocery|Sports & Outdoors,175.27,0.0,0.0,33.3,208.57,59.09,Standard,On Time,Credit Card,Paid,Website,Organic Search,
ORD1019734,CUST119804,2025-08-02,2025-08-02,2025-08-07,Mary Johnson,Corporate,United States,Houston,North America,Delivered,3,3,Apparel,75.07,0.0,5.03,5.25,85.35,29.96,Standard,On Time,Credit Card,Paid,Mobile App,Referral,
ORD1019735,CUST116090,2024-08-30,2024-09-01,,Melvin Moss,Small Business,United Kingdom,Birmingham,Europe,Shipped,2,2,Grocery|Electronics,29.88,0.0,7.57,5.98,43.43,12.42,Standard,In Transit,Bank Transfer,Paid,Website,Referral,
ORD1019736,CUST126761,2025-08-26,2025-08-27,2025-08-30,Angela Fernandez,Consumer,United States,New York,North America,Delivered,4,4,Toys & Games,157.91,0.0,6.69,11.05,175.65,70.86,Standard,On Time,Gift Card,Paid,Marketplace,Social Media,
ORD1019737,CUST132477,2025-08-28,,,Mark Williams,Small Business,United States,Los Angeles,North America,Processing,3,1,Sports & Outdoors,339.1,0.0,7.52,23.74,370.36,164.2,Standard,Not Shipped,Credit Card,Paid,Website,Paid Ads,
ORD1019738,CUST105000,2026-03-09,,,Jack Rogers,Consumer,United States,Houston,North America,Processing,1,1,Electronics|Toys & Games,101.16,0.0,13.92,7.08,122.16,46.81,Express,Not Shipped,Credit Card,Paid,Mobile App,Referral,
ORD1019739,CUST114299,2025-09-30,2025-09-30,,Eric Johnson,Consumer,United States,Los Angeles,North America,Shipped,6,3,Electronics|Apparel|Beauty & Personal Care,163.62,0.0,14.14,11.45,189.21,67.43,Express,In Transit,Credit Card,Paid,Website,Organic Search,
ORD1019740,CUST118116,2024-10-12,2024-10-14,2024-10-18,Joseph Potter,Small Business,United Kingdom,Manchester,Europe,Delivered,3,3,Grocery,36.76,0.0,7.32,7.35,51.43,17.69,Standard,On Time,PayPal,Paid,Website,Paid Ads,SPRING_LAUNCH25
ORD1019741,CUST113829,2024-09-25,2024-09-26,2024-09-29,Brandon Mcfarland,Consumer,United States,Houston,North America,Delivered,3,3,Home & Kitchen|Beauty & Personal Care|Grocery,64.31,,5.59,4.5,74.4,30.3,Standard,,PayPal,Paid,Social Media,Social Media,
ORD1019742,CUST126970,2025-06-04,2025-06-07,2025-06-13,Paula Lambert,Consumer,United States,New York,North America,Delivered,2,2,Home & Kitchen,65.7,0.0,4.12,4.6,74.42,26.91,Economy,On Time,PayPal,Paid,Website,Referral,
ORD1019743,CUST124970,2024-08-30,2024-08-31,2024-09-04,Stacie Frederick,Consumer,United Kingdom,Manchester,Europe,Delivered,2,2,Grocery,65.23,0.0,5.22,13.05,83.5,23.42,Standard,On Time,Debit Card,Paid,Website,Paid Ads,BLACKFRIDAY24
ORD1019744,CUST122982,2026-03-23,2026-03-25,2026-03-30,Daniel Gonzalez,Consumer,Germany,Hamburg,Europe,Delivered,3,2,Beauty & Personal Care|Electronics,43.9,5.05,5.84,7.38,52.07,12.11,Standard,Delayed,Debit Card,Paid,Website,Direct,
ORD1019745,CUST131653,2025-11-29,2025-11-30,2025-12-06,Stephen Roberts,Consumer,Germany,Munich,Europe,Delivered,2,2,Grocery,69.64,16.78,3.06,10.04,65.96,11.13,Economy,On Time,Bank Transfer,Paid,Website,Organic Search,
ORD1019746,CUST122783,2024-10-03,2024-10-03,2024-10-11,Sara Parsons,Corporate,United States,New York,North America,Returned,2,2,Books,34.57,0.0,4.15,2.42,41.14,15.6,Economy,Returned,PayPal,Refunded,Website,Paid Ads,
ORD1019747,CUST121786,2024-09-13,2024-09-15,2024-09-18,Daniel Espinoza,Consumer,United States,New York,North America,Delivered,3,3,Sports & Outdoors|Beauty & Personal Care|Books,37.73,0.0,5.06,2.64,45.43,13.23,Standard,On Time,Credit Card,Paid,Website,Social Media,BLACKFRIDAY24
ORD1019748,CUST107550,2026-04-24,2026-04-26,2026-04-28,David Hughes,Consumer,United Kingdom,Birmingham,Europe,Delivered,4,4,Books|Home & Kitchen|Apparel,77.39,0.0,7.48,15.48,100.35,27.49,Standard,Delayed,Credit Card,Paid,Website,Referral,
ORD1019749,CUST120146,2025-04-15,2025-04-17,2025-04-19,Margaret Harris,Corporate,Canada,Vancouver,North America,Delivered,3,2,Beauty & Personal Care,103.5,5.44,5.05,12.75,115.86,29.54,Standard,On Time,Gift Card,Paid,Website,Organic Search,
ORD1019750,CUST109902,2025-12-05,,,Emily Howard,Corporate,United States,Houston,North America,Cancelled,3,3,Sports & Outdoors|Books|Electronics,58.47,7.87,6.23,3.54,60.37,19.7,Standard,Not Shipped,PayPal,Refunded,Marketplace,Organic Search,
ORD1019751,CUST108790,2025-03-20,2025-03-22,2025-03-26,Christopher Baker,Corporate,United States,Houston,North America,Delivered,1,1,Sports & Outdoors,40.91,2.38,7.67,2.7,48.9,14.54,Standard,On Time,PayPal,Paid,Mobile App,Direct,
ORD1019752,CUST125079,2024-05-04,2024-05-06,2024-05-10,Michael Reynolds,Corporate,Germany,Berlin,Europe,Delivered,9,6,Apparel,237.9,0.0,0.0,45.2,283.1,103.51,Standard,On Time,PayPal,Paid,Mobile App,Paid Ads,
ORD1019753,CUST131681,2024-11-06,2024-11-06,2024-11-11,Nathaniel Patton,Consumer,Canada,Montreal,North America,Delivered,4,3,Toys & Games,35.59,9.43,5.97,3.4,35.53,4.99,Standard,On Time,Debit Card,Paid,Mobile App,Organic Search,
ORD1019754,CUST109151,2025-07-10,2025-07-12,2025-07-16,Jeffrey Lynn,Consumer,United States,Houston,North America,Delivered,2,2,Beauty & Personal Care,36.81,0.0,7.53,2.58,46.92,16.58,Standard,On Time,Debit Card,Paid,Mobile App,Organic Search,
ORD1019755,CUST116137,2026-01-11,2026-01-12,2026-01-14,Toni Snyder,Consumer,Germany,Berlin,Europe,Delivered,2,2,Sports & Outdoors,25.99,4.65,6.37,4.05,31.76,5.19,Standard,On Time,Debit Card,Paid,Website,Organic Search,
ORD1019756,CUST113438,2026-04-20,2026-04-20,2026-04-23,Tina Rios,Consumer,Germany,Hamburg,Europe,Delivered,6,6,Grocery|Electronics|Books,202.97,51.44,0.0,28.79,180.32,41.0,Standard,On Time,CREDIT CARD,Pending,Mobile App,Organic Search,
ORD1019757,CUST118432,2024-02-10,2024-02-11,2024-02-13,Mrs. Roberta Taylor,Small Business,Canada,Montreal,North America,Delivered,2,2,Toys & Games,90.64,22.91,12.58,8.8,89.11,7.41,Express,On Time,Debit Card,Paid,Mobile App,Organic Search,
ORD1019758,CUST106950,2024-10-31,2024-10-31,2024-11-02,Katelyn Yates,Consumer,United States,Los Angeles,North America,Delivered,2,2,Toys & Games,37.25,0.0,17.84,2.61,57.7,18.56,Express,On Time,Debit Card,Paid,Website,Paid Ads,
ORD1019759,CUST110647,2025-03-13,2025-03-14,2025-03-15,Judith Kirby,Corporate,United States,Los Angeles,North America,Delivered,3,1,Beauty & Personal Care|Electronics|Books,137.39,0.0,15.16,9.62,162.17,57.72,Express,On Time,Debit Card,Paid,Mobile App,Paid Ads,BLACKFRIDAY24
ORD1019760,CUST110474,2025-08-10,2025-08-11,2025-08-16,Heather Villarreal,Corporate,Canada,,North America,Delivered,5,4,Home & Kitchen|Beauty & Personal Care|Electronics,78.78,23.48,7.33,7.19,69.82,6.59,Standard,On Time,Debit Card,Paid,Website,Paid Ads,
ORD1019761,CUST112665,2025-02-20,2025-02-22,2025-02-27,Jeremiah King,Consumer,United Kingdom,Manchester,Europe,Returned,1,1,Electronics|Sports & Outdoors,11.18,0.0,7.75,2.24,21.17,4.28,Standard,Returned,Debit Card,Refunded,Website,Direct,
ORD1019762,CUST102331,2024-08-10,,,Rebecca Vargas,Small Business,Canada,Montreal,North America,Cancelled,4,2,Home & Kitchen,79.88,18.92,15.77,7.92,84.65,14.12,Express,Not Shipped,PayPal,Refunded,Website,Direct,
ORD1019763,CUST119074,2024-06-27,2024-06-30,2024-07-07,Judy Peters,Small Business,United States,Los Angeles,North America,Delivered,2,2,Sports & Outdoors|Toys & Games|Home & Kitchen,31.05,0.0,4.96,2.17,38.18,12.87,Economy,Delayed,Credit Card,Paid,Website,Organic Search,
ORD1019764,CUST107215,2024-08-08,2024-08-08,2024-08-09,Aaron Hughes,Corporate,Canada,Montreal,North America,Delivered,3,3,Toys & Games|Books|Beauty & Personal Care,54.12,0.0,15.59,7.04,76.75,21.25,Express,On Time,Credit Card,Paid,Marketplace,Direct,
ORD1019765,CUST107081,2025-11-14,2025-11-15,2025-11-17,Charles Webb,Corporate,United States,Chicago,North America,Delivered,4,4,Grocery|Electronics|Beauty & Personal Care,150.24,17.05,6.11,9.32,148.62,28.18,Standard,On Time,Credit Card,Paid,Marketplace,Email Marketing,
ORD1019766,CUST126717,2025-07-01,2025-07-02,2025-07-03,John Miller,Consumer,United States,Houston,North America,Delivered,4,3,Sports & Outdoors,281.1,0.0,0.0,19.68,300.78,84.87,Express,Delayed,Credit Card,Paid,Website,Email Marketing,WINTER_CLEAROUT
ORD1019767,CUST118622,2026-08-11,2026-08-12,2026-08-13,Joshua Jones,Small Business,United States,Houston,North America,Delivered,2,2,Sports & Outdoors|Apparel|Electronics,82.87,0.0,12.7,5.8,101.37,24.8,Express,Delayed,Debit Card,Paid,Mobile App,Referral,
ORD1019768,CUST109668,2025-12-09,,,Kirk James,Consumer,United States,New York,North America,Cancelled,3,3,Home & Kitchen|Apparel,26.32,6.53,6.46,1.39,27.64,3.55,Standard,Not Shipped,PayPal,Refunded,Mobile App,Direct,
ORD1019769,CUST112556,2025-11-11,2025-11-13,2025-11-17,Derrick Pennington,Small Business,Germany,Berlin,Europe,Delivered,1,1,Beauty & Personal Care|Apparel,15.17,0.0,4.16,2.88,22.21,4.8,Economy,On Time,Bank Transfer,Paid,Marketplace,Organic Search,
ORD1019770,CUST125082,2025-04-10,2025-04-12,2025-04-15,David Chavez,Consumer,United Kingdom,Manchester,Europe,Delivered,4,4,Grocery,63.2,0.0,5.79,12.64,81.63,20.95,Standard,Delayed,PayPal,Paid,Website,Direct,
ORD1019771,CUST131021,2024-01-18,2024-01-19,2024-01-24,Mrs. Janet Howell,Small Business,United States,Los Angeles,North America,Delivered,2,2,Apparel|Books,320.02,0.0,5.24,22.4,347.66,134.54,Standard,Delayed,Credit Card,Paid,Website,Direct,
ORD1019772,CUST117161,2025-06-28,2025-06-30,2025-07-05,Dr. Brittany Phillips,Consumer,United States,Houston,North America,Delivered,2,2,Grocery|Home & Kitchen,13.59,,3.7,0.85,16.72,5.14,Economy,On Time,Credit Card,Paid,Website,Organic Search,
ORD1019773,CUST122443,2025-05-31,,,Susan Johnson,Consumer,Canada,Montreal,North America,Cancelled,3,3,Beauty & Personal Care,185.76,,0.0,21.67,188.4,62.94,Standard,Not Shipped,Debit Card,Failed,Social Media,Social Media,LOYALTY_REWARDS
ORD1019774,CUST123680,2025-01-03,2025-01-04,2025-01-06,John Castro DDS,Corporate,Germany,Hamburg,Europe,Delivered,3,3,Beauty & Personal Care,45.21,3.52,6.72,7.92,56.33,17.32,Standard,On Time,PayPal,Paid,Mobile App,Organic Search,
ORD1019775,CUST128453,2026-08-20,2026-08-20,2026-08-22,Julie Gonzalez,Corporate,United States,New York,North America,Delivered,4,3,Electronics|Books,101.58,0.0,6.26,7.11,114.95,30.11,Standard,On Time,Credit Card,Paid,Website,Referral,
ORD1019776,CUST120655,2024-03-28,2024-03-28,2024-03-29,Ana Johnson,Consumer,United States,Chicago,North America,Delivered,2,2,Beauty & Personal Care|Books,54.21,0.0,,3.79,73.64,19.5,Express,Delayed,Debit Card,Paid,Website,Organic Search,
ORD1019777,CUST105010,2024-12-10,2024-12-10,2024-12-12,Timothy Allen,Small Business,United States,New York,North America,Returned,2,2,Electronics,83.41,0.0,17.28,5.84,106.53,28.04,Express,Returned,Credit Card,Refunded,Website,Organic Search,
ORD1019778,CUST113377,2024-07-18,2024-07-18,2024-07-22,  Richard Anderson  ,Small Business,Australia,Sydney,Oceania,Delivered,4,3,Apparel,86.91,0.0,5.61,8.69,101.21,38.76,Standard,On Time,Credit Card,Paid,Mobile App,Organic Search,
ORD1019779,CUST121079,2025-11-20,,,Catherine Dodson,Consumer,Australia,Melbourne,Oceania,Processing,2,2,Electronics|Home & Kitchen|Grocery,42.52,12.38,13.55,3.01,46.7,1.98,Express,Not Shipped,Debit Card,Paid,Website,Organic Search,
ORD1019780,CUST128136,2026-08-24,2026-08-24,2026-08-27,Brooke Richardson,Corporate,Canada,Montreal,North America,Delivered,3,3,Beauty & Personal Care|Home & Kitchen|Sports & Outdoors,65.4,0.0,5.06,8.5,78.96,28.94,Standard,On Time,Debit Card,Paid,Website,Paid Ads,
ORD1019781,CUST122896,2024-03-26,2024-03-27,2024-03-29,Donna Williams,Consumer,United Kingdom,London,Europe,Delivered,6,5,Apparel|Electronics,187.76,0.0,0.0,37.55,225.31,57.8,Standard,On Time,Credit Card,Paid,Website,Organic Search,
ORD1019782,CUST106248,2026-01-15,2026-01-16,2026-01-17,Daniel Carter,Consumer,United States,New York,North America,Delivered,1,1,Apparel|Beauty & Personal Care|Books,13.11,1.8,12.3,0.79,24.4,3.93,Express,On Time,Credit Card,Paid,Marketplace,Paid Ads,
ORD1019783,CUST105285,2025-07-02,2025-07-04,2025-07-09,Kristin Robertson,Consumer,United Kingdom,London,Europe,Delivered,3,3,Books|Home & Kitchen|Beauty & Personal Care,91.29,0.0,3.25,18.26,112.8,33.22,Economy,On Time,Credit Card,Paid,Website,Email Marketing,SPRING_LAUNCH25
ORD1019784,CUST108940,2024-08-23,2024-08-24,2024-08-28,Daniel Stone,Corporate,United States,Los Angeles,North America,Delivered,2,2,Grocery|Toys & Games,70.3,5.44,6.26,4.54,75.66,16.18,Standard,Delayed,Credit Card,Paid,Website,Email Marketing,BLACKFRIDAY25
ORD1019785,CUST114497,2025-01-10,,,Mr. Brian King DDS,Consumer,United States,Chicago,North America,Processing,4,3,Toys & Games,230.75,0.0,17.43,16.15,264.33,72.37,Express,Not Shipped,Credit Card,Paid,Website,Direct,
ORD1019786,CUST117127,2026-06-26,2026-06-26,2026-06-30,John Salas,Consumer,United Kingdom,Birmingham,Europe,Delivered,3,2,Grocery|Electronics|Books,37.13,0.0,6.06,7.43,50.62,14.5,Standard,Delayed,credit card,Paid,Website,Email Marketing,
ORD1019787,CUST132168,2024-02-21,2024-02-21,2024-02-22,Timothy Berry,Consumer,United States,,North America,Delivered,2,2,Books|Grocery|Beauty & Personal Care,38.84,5.29,13.34,2.35,49.24,9.42,Express,Delayed,PayPal,Paid,Website,Referral,
ORD1019788,CUST112661,2025-12-23,2025-12-24,2025-12-30,Vanessa Robertson MD,Corporate,United States,Chicago,North America,Delivered,5,4,Grocery|Sports & Outdoors,172.2,0.0,0.0,12.05,184.25,84.52,Economy,On Time,PayPal,Paid,Website,Direct,
ORD1019789,CUST108407,2025-10-01,2025-10-02,2025-10-05,Jordan Jones,Corporate,United States,Houston,North America,Delivered,1,1,Grocery|Books,84.0,13.99,6.13,4.9,81.04,14.35,Standard,On Time,Gift Card,Paid,Website,Referral,
ORD1019790,CUST130912,2026-02-04,2026-02-04,,Tammy Morrison,Consumer,United States,New York,North America,Shipped,4,3,Home & Kitchen|Beauty & Personal Care|Books,221.11,34.23,5.54,13.08,205.5,30.68,Standard,In Transit,Debit Card,Paid,Mobile App,Social Media,
ORD1019791,CUST116206,2024-10-04,2024-10-05,2024-10-07,Tiffany Arroyo,Consumer,United States,Houston,North America,Delivered,3,2,Books,76.95,4.33,15.19,5.08,92.89,29.6,Express,On Time,Credit Card,Paid,Mobile App,Organic Search,
ORD1019792,CUST128741,2026-06-28,2026-06-28,2026-07-01,Alfred Huynh,Consumer,United States,Los Angeles,North America,Returned,1,1,Apparel,30.97,0.0,6.65,2.17,39.79,12.28,Standard,Returned,Credit Card,Refunded,Website,Email Marketing,
ORD1019793,CUST114409,2026-08-24,2026-08-25,2026-08-27,Dalton Weaver,Consumer,USA,Los Angeles,North America,Delivered,4,4,Toys & Games|Sports & Outdoors|Books,59.01,0.0,5.21,4.13,68.35,20.58,Standard,On Time,PayPal,Paid,Website,Social Media,SUMMER_SALE24
ORD1019794,CUST120761,2024-05-30,,,David Hernandez DDS,Consumer,United States,Chicago,North America,Cancelled,1,1,Apparel|Electronics,11.65,0.0,7.28,0.82,19.75,5.08,Standard,Not Shipped,Credit Card,Failed,Mobile App,Email Marketing,SPRING_LAUNCH25
ORD1019795,CUST117631,2024-08-09,2024-08-09,2024-08-13,Thomas Sanchez,Consumer,United States,Chicago,North America,Delivered,2,2,Beauty & Personal Care,70.39,0.0,7.79,4.93,83.11,22.44,Standard,On Time,Debit Card,Paid,Website,Organic Search,
ORD1019796,CUST111274,2025-12-04,2025-12-05,,Mrs. Jasmine Barnett,Small Business,United States,New York,North America,Shipped,5,5,Electronics|Books,59.01,3.45,14.27,3.89,73.72,13.18,Express,In Transit,Credit Card,Paid,Marketplace,Paid Ads,
ORD1019797,CUST107323,2025-12-21,2025-12-21,2025-12-22,Mary Merritt,Corporate,United States,Los Angeles,North America,Delivered,3,2,Toys & Games|Sports & Outdoors,100.01,7.98,13.66,6.44,112.13,24.37,Express,On Time,Debit Card,Paid,Mobile App,Organic Search,
ORD1019798,CUST110169,2024-09-16,2024-09-16,2024-09-18,John Brooks,Corporate,United Kingdom,Birmingham,Europe,Delivered,4,3,Apparel,47.27,0.0,16.37,9.45,73.09,23.21,Express,On Time,Credit Card,Paid,Website,Organic Search,
ORD1019799,CUST118456,2024-04-12,2024-04-13,2024-04-18,Bruce Collier,Small Business,Canada,Montreal,North America,Delivered,7,7,Grocery|Sports & Outdoors,333.67,0.0,4.04,43.38,381.09,151.04,Economy,On Time,Debit Card,Paid,Mobile App,Paid Ads,
ORD1019800,CUST118060,2025-08-04,2025-08-04,2025-08-08,Steven Gonzalez,Consumer,Australia,Melbourne,Oceania,Delivered,4,4,Books,170.82,34.18,0.0,13.66,150.3,26.33,Standard,Delayed,Debit Card,Paid,Website,Social Media,BLACKFRIDAY24
ORD1019801,CUST117603,2024-05-21,2024-05-22,2024-05-26,Adam Tucker,Consumer,United States,New York,North America,Delivered,2,2,Toys & Games|Books,94.29,0.0,7.6,6.6,108.49,42.86,Standard,On Time,Debit Card,Paid,Mobile App,Organic Search,
ORD1019802,CUST117011,2024-01-02,2024-01-03,2024-01-04,Terry Roberts,Consumer,Germany,Munich,Europe,Delivered,3,2,Books|Home & Kitchen,102.47,,0.0,14.73,92.26,14.68,Express,On Time,Bank Transfer,Paid,Website,Paid Ads,
ORD1019803,CUST110595,2025-10-10,,,Anthony Garcia,Consumer,United Kingdom,Birmingham,Europe,Cancelled,5,3,Electronics|Books|Sports & Outdoors,45.58,7.36,4.46,7.64,50.32,8.83,Economy,Not Shipped,Bank Transfer,Refunded,Mobile App,Direct,
ORD1019804,CUST132072,2026-03-19,,,Linda Barnes DVM,Consumer,United States,Houston,North America,Cancelled,3,3,Beauty & Personal Care|Electronics,64.63,0.0,5.73,4.52,74.88,28.38,Standard,Not Shipped,Bank Transfer,Failed,Website,Email Marketing,WINTER_CLEAROUT
ORD1019805,CUST113489,2025-02-07,2025-02-07,,Susan Young,Corporate,United States,New York,North America,Shipped,4,3,Apparel|Electronics|Grocery,55.21,5.69,7.12,3.47,60.11,11.1,Standard,In Transit,Bank Transfer,Paid,Website,Organic Search,
ORD1019806,CUST118919,2024-03-02,,,Kimberly Hamilton,Consumer,United States,Los Angeles,North America,Processing,3,2,Toys & Games,115.48,0.0,5.09,8.08,128.65,48.63,Standard,Not Shipped,Debit Card,Paid,Mobile App,Organic Search,
ORD1019807,CUST105742,2025-12-11,,,Terrance Smith,Consumer,United States,New York,North America,Processing,4,3,Books,89.5,,5.58,6.27,101.35,44.22,Standard,Not Shipped,Credit Card,Pending,Website,Social Media,
